FECHA AUDITADO;CANTIDAD;SEMANA;META TIEMPO;MES;DIVISION2;AÑO
4/22/2025;348;SEM 17;351.85;ABRIL;ACCESORIOS;2025
4/22/2025;47;SEM 17;55.56;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;55.56;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;37.04;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;62.96;ABRIL;ROPA;2025
4/22/2025;144;SEM 17;85.19;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;18.52;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;92.59;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;92.59;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;55.56;ABRIL;ROPA;2025
4/22/2025;144;SEM 17;222.22;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;185.19;ABRIL;ROPA;2025
4/22/2025;120;SEM 17;55.56;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;129.63;ABRIL;ROPA;2025
4/22/2025;60;SEM 17;74.07;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;148.15;ABRIL;ROPA;2025
4/22/2025;68;SEM 17;77.78;ABRIL;ROPA;2025
4/22/2025;70;SEM 17;33.33;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;81.48;ABRIL;ROPA;2025
4/22/2025;96;SEM 17;107.41;ABRIL;ROPA;2025
4/22/2025;96;SEM 17;118.52;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;51.85;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;85.19;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;66.67;ABRIL;ROPA;2025
4/22/2025;29;SEM 17;33.33;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;44.44;ABRIL;ROPA;2025
4/22/2025;60;SEM 17;59.26;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;111.11;ABRIL;ROPA;2025
4/22/2025;144;SEM 17;162.04;ABRIL;CALZADO;2025
4/22/2025;144;SEM 17;123.15;ABRIL;CALZADO;2025
4/22/2025;12;SEM 17;15.11;ABRIL;DEPORTIVA;2025
4/22/2025;12;SEM 17;11.33;ABRIL;DEPORTIVA;2025
4/22/2025;12;SEM 17;11.33;ABRIL;DEPORTIVA;2025
4/22/2025;12;SEM 17;18.89;ABRIL;DEPORTIVA;2025
4/22/2025;168;SEM 17;170;ABRIL;DEPORTIVA;2025
4/22/2025;24;SEM 17;56.67;ABRIL;DEPORTIVA;2025
4/22/2025;108;SEM 17;170;ABRIL;DEPORTIVA;2025
4/22/2025;360;SEM 17;148.15;ABRIL;ROPA;2025
4/22/2025;360;SEM 17;351.85;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;18.52;ABRIL;ROPA;2025
4/22/2025;160;SEM 17;285.19;ABRIL;INTERIOR;2025
4/22/2025;400;SEM 17;103.7;ABRIL;INTERIOR;2025
4/22/2025;400;SEM 17;194.44;ABRIL;INTERIOR;2025
4/22/2025;2560;SEM 17;1,879.63;ABRIL;INTERIOR;2025
4/22/2025;786;SEM 17;907.41;ABRIL;INTERIOR;2025
4/22/2025;72;SEM 17;22.22;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;44.44;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;37.04;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;55.56;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;37.04;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;66.67;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;62.96;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;74.07;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;74.07;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;18.52;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;55.56;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;55.56;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;66.67;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;73.11;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;77.78;ABRIL;ROPA;2025
4/22/2025;144;SEM 17;129.63;ABRIL;CALZADO;2025
4/22/2025;72;SEM 17;57.04;ABRIL;CALZADO;2025
4/22/2025;36;SEM 17;25.93;ABRIL;CALZADO;2025
4/22/2025;36;SEM 17;37.04;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;18.52;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;29.63;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;24.07;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;29.63;ABRIL;ROPA;2025
4/22/2025;120;SEM 17;75.93;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;44.44;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;55.56;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;203.7;ABRIL;ROPA;2025
4/22/2025;144;SEM 17;62.96;ABRIL;ROPA;2025
4/22/2025;141;SEM 17;66.67;ABRIL;ROPA;2025
4/22/2025;144;SEM 17;51.85;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;59.26;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;37.04;ABRIL;ROPA;2025
4/22/2025;120;SEM 17;111.11;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;44.44;ABRIL;ROPA;2025
4/22/2025;144;SEM 17;85.19;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;37.04;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;92.59;ABRIL;ROPA;2025
4/22/2025;60;SEM 17;88.89;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;74.07;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;74.07;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;74.07;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;96.3;ABRIL;ROPA;2025
4/22/2025;360;SEM 17;324.07;ABRIL;ROPA;2025
4/22/2025;24;SEM 17;9.26;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;46.3;ABRIL;ROPA;2025
4/22/2025;120;SEM 17;66.11;ABRIL;CALZADO;2025
4/22/2025;238;SEM 17;37.59;ABRIL;CALZADO;2025
4/22/2025;144;SEM 17;90.74;ABRIL;CALZADO;2025
4/22/2025;72;SEM 17;40.83;ABRIL;CALZADO;2025
4/22/2025;36;SEM 17;14.26;ABRIL;CALZADO;2025
4/22/2025;72;SEM 17;42.13;ABRIL;CALZADO;2025
4/22/2025;42;SEM 17;55.56;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;87.04;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;59.26;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;40.74;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;44.44;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;46.3;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;55.56;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;37.04;ABRIL;ROPA;2025
4/22/2025;36;SEM 17;37.04;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;37.04;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;27.78;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;27.78;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;46.3;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;35.19;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;38.89;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;37.04;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;46.3;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;37.04;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;46.3;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;40.74;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;24.07;ABRIL;ROPA;2025
4/22/2025;160;SEM 17;233.33;ABRIL;INTERIOR;2025
4/22/2025;160;SEM 17;233.33;ABRIL;INTERIOR;2025
4/22/2025;400;SEM 17;175;ABRIL;INTERIOR;2025
4/22/2025;400;SEM 17;583.33;ABRIL;INTERIOR;2025
4/22/2025;400;SEM 17;641.67;ABRIL;INTERIOR;2025
4/22/2025;400;SEM 17;350;ABRIL;INTERIOR;2025
4/22/2025;400;SEM 17;1,108.33;ABRIL;INTERIOR;2025
4/22/2025;480;SEM 17;1,108.33;ABRIL;INTERIOR;2025
4/22/2025;600;SEM 17;1,633.33;ABRIL;INTERIOR;2025
4/22/2025;600;SEM 17;1,010.00;ABRIL;ACCESORIOS;2025
4/22/2025;600;SEM 17;740.67;ABRIL;ACCESORIOS;2025
4/22/2025;600;SEM 17;437.67;ABRIL;ACCESORIOS;2025
4/22/2025;600;SEM 17;336.67;ABRIL;ACCESORIOS;2025
4/22/2025;600;SEM 17;505;ABRIL;ACCESORIOS;2025
4/22/2025;600;SEM 17;673.33;ABRIL;ACCESORIOS;2025
4/22/2025;600;SEM 17;841.67;ABRIL;ACCESORIOS;2025
4/22/2025;600;SEM 17;1,380.33;ABRIL;ACCESORIOS;2025
4/22/2025;600;SEM 17;707;ABRIL;ACCESORIOS;2025
4/22/2025;600;SEM 17;1,111.00;ABRIL;ACCESORIOS;2025
4/22/2025;600;SEM 17;505;ABRIL;ACCESORIOS;2025
4/22/2025;600;SEM 17;909;ABRIL;ACCESORIOS;2025
4/22/2025;600;SEM 17;1,582.33;ABRIL;ACCESORIOS;2025
4/22/2025;1236;SEM 17;1,178.67;ABRIL;BELLEZA;2025
4/22/2025;48;SEM 17;51.85;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;96.3;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;55.56;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;62.96;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;48.15;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;100;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;48.15;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;44.44;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;81.48;ABRIL;ROPA;2025
4/22/2025;16;SEM 17;40.74;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;37.04;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;74.07;ABRIL;ROPA;2025
4/22/2025;144;SEM 17;101.85;ABRIL;ROPA;2025
4/22/2025;7;SEM 17;18.52;ABRIL;ROPA;2025
4/22/2025;9;SEM 17;12.96;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;42.59;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;37.04;ABRIL;ROPA;2025
4/22/2025;29;SEM 17;27.78;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;27.78;ABRIL;ROPA;2025
4/22/2025;96;SEM 17;83.33;ABRIL;ROPA;2025
4/22/2025;144;SEM 17;157.41;ABRIL;ROPA;2025
4/22/2025;96;SEM 17;101.85;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;37.04;ABRIL;ROPA;2025
4/22/2025;24;SEM 17;18.52;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;37.04;ABRIL;ROPA;2025
4/22/2025;96;SEM 17;55.56;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;90;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;110;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;110;ABRIL;ROPA;2025
4/22/2025;144;SEM 17;239.17;ABRIL;CALZADO;2025
4/22/2025;67;SEM 17;79.33;ABRIL;CALZADO;2025
4/22/2025;72;SEM 17;89.83;ABRIL;CALZADO;2025
4/22/2025;611;SEM 17;748.15;ABRIL;ACCESORIOS;2025
4/22/2025;600;SEM 17;1,758.15;ABRIL;ACCESORIOS;2025
4/22/2025;1344;SEM 17;1,152.59;ABRIL;BELLEZA;2025
4/22/2025;24;SEM 17;50.37;ABRIL;BELLEZA;2025
4/22/2025;24;SEM 17;29.17;ABRIL;CALZADO;2025
4/22/2025;72;SEM 17;79.33;ABRIL;CALZADO;2025
4/22/2025;72;SEM 17;63;ABRIL;CALZADO;2025
4/22/2025;36;SEM 17;38.5;ABRIL;CALZADO;2025
4/22/2025;96;SEM 17;200;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;153.33;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;170;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;96.67;ABRIL;ROPA;2025
4/22/2025;60;SEM 17;190;ABRIL;ROPA;2025
4/22/2025;60;SEM 17;90;ABRIL;ROPA;2025
4/22/2025;72;SEM 17;120;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;133.33;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;146.67;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;133.33;ABRIL;ROPA;2025
4/22/2025;48;SEM 17;66.67;ABRIL;ROPA;2025
4/21/2025;96;SEM 17;89.7;ABRIL;CALZADO PLASTICO;2025
4/21/2025;96;SEM 17;70.48;ABRIL;CALZADO PLASTICO;2025
4/21/2025;96;SEM 17;115.33;ABRIL;CALZADO PLASTICO;2025
4/21/2025;96;SEM 17;96.11;ABRIL;CALZADO PLASTICO;2025
4/21/2025;96;SEM 17;80.09;ABRIL;CALZADO PLASTICO;2025
4/21/2025;96;SEM 17;89.7;ABRIL;CALZADO PLASTICO;2025
4/21/2025;96;SEM 17;70.48;ABRIL;CALZADO PLASTICO;2025
4/21/2025;96;SEM 17;115.33;ABRIL;CALZADO PLASTICO;2025
4/21/2025;96;SEM 17;96.11;ABRIL;CALZADO PLASTICO;2025
4/21/2025;96;SEM 17;80.09;ABRIL;CALZADO PLASTICO;2025
4/21/2025;288;SEM 17;259.26;ABRIL;ROPA;2025
4/21/2025;360;SEM 17;203.7;ABRIL;ROPA;2025
4/21/2025;288;SEM 17;111.11;ABRIL;ROPA;2025
4/21/2025;276;SEM 17;240.74;ABRIL;ROPA;2025
4/21/2025;60;SEM 17;77.78;ABRIL;CALZADO;2025
4/21/2025;18;SEM 17;28.33;ABRIL;CALZADO;2025
4/21/2025;12;SEM 17;29.63;ABRIL;DEPORTIVA;2025
4/21/2025;12;SEM 17;29.63;ABRIL;DEPORTIVA;2025
4/21/2025;12;SEM 17;29.63;ABRIL;DEPORTIVA;2025
4/21/2025;12;SEM 17;41.48;ABRIL;DEPORTIVA;2025
4/21/2025;12;SEM 17;41.48;ABRIL;DEPORTIVA;2025
4/21/2025;12;SEM 17;41.48;ABRIL;DEPORTIVA;2025
4/21/2025;48;SEM 17;50;ABRIL;CALZADO;2025
4/21/2025;360;SEM 17;259.26;ABRIL;ROPA;2025
4/21/2025;48;SEM 17;44.44;ABRIL;CALZADO;2025
4/21/2025;30;SEM 17;54.17;ABRIL;CALZADO;2025
4/21/2025;72;SEM 17;99.26;ABRIL;ACCESORIOS;2025
4/21/2025;126;SEM 17;278.52;ABRIL;ACCESORIOS;2025
4/21/2025;60;SEM 17;111.11;ABRIL;ROPA;2025
4/21/2025;360;SEM 17;111.11;ABRIL;ROPA;2025
4/21/2025;288;SEM 17;74.07;ABRIL;ROPA;2025
4/21/2025;240;SEM 17;148.15;ABRIL;ROPA;2025
4/21/2025;26;SEM 17;38.89;ABRIL;JUGUETERIA;2025
4/21/2025;20;SEM 17;22.69;ABRIL;JUGUETERIA;2025
4/21/2025;11;SEM 17;17.5;ABRIL;JUGUETERIA;2025
4/21/2025;30;SEM 17;18.15;ABRIL;JUGUETERIA;2025
4/21/2025;18;SEM 17;19.44;ABRIL;CALZADO;2025
4/21/2025;12;SEM 17;16.2;ABRIL;CALZADO;2025
4/21/2025;48;SEM 17;22.69;ABRIL;CALZADO;2025
4/21/2025;400;SEM 17;388.89;ABRIL;INTERIOR;2025
4/21/2025;3000;SEM 17;1,166.67;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;324.07;ABRIL;INTERIOR;2025
4/21/2025;480;SEM 17;243.06;ABRIL;INTERIOR;2025
4/21/2025;360;SEM 17;243.06;ABRIL;INTERIOR;2025
4/21/2025;612;SEM 17;324.07;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;243.06;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;324.07;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;421.3;ABRIL;INTERIOR;2025
4/21/2025;480;SEM 17;307.87;ABRIL;INTERIOR;2025
4/21/2025;360;SEM 17;243.06;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;291.67;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;194.44;ABRIL;INTERIOR;2025
4/21/2025;360;SEM 17;277.78;ABRIL;ROPA;2025
4/21/2025;360;SEM 17;92.59;ABRIL;ROPA;2025
4/21/2025;216;SEM 17;185.19;ABRIL;ACCESORIOS;2025
4/21/2025;216;SEM 17;140.74;ABRIL;ACCESORIOS;2025
4/21/2025;480;SEM 17;462.22;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;480;SEM 17;274.44;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;480;SEM 17;563.33;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;480;SEM 17;541.67;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;120;SEM 17;108.33;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;120;SEM 17;144.44;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;360;SEM 17;361.11;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;180;SEM 17;144.44;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;84;SEM 17;72.22;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;360;SEM 17;259.26;ABRIL;ROPA;2025
4/21/2025;72;SEM 17;96.3;ABRIL;ACCESORIOS;2025
4/21/2025;216;SEM 17;177.78;ABRIL;ACCESORIOS;2025
4/21/2025;2196;SEM 17;1,393.52;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;243.06;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;972.22;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;162.04;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;324.07;ABRIL;INTERIOR;2025
4/21/2025;360;SEM 17;421.3;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;469.91;ABRIL;INTERIOR;2025
4/21/2025;360;SEM 17;405.09;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;324.07;ABRIL;INTERIOR;2025
4/21/2025;360;SEM 17;405.09;ABRIL;INTERIOR;2025
4/21/2025;24;SEM 17;42.96;ABRIL;ACCESORIOS;2025
4/21/2025;60;SEM 17;66.67;ABRIL;CALZADO;2025
4/21/2025;60;SEM 17;110;ABRIL;CALZADO;2025
4/21/2025;24;SEM 17;14.81;ABRIL;ACCESORIOS;2025
4/21/2025;24;SEM 17;88.89;ABRIL;ACCESORIOS;2025
4/21/2025;90;SEM 17;141.67;ABRIL;CALZADO;2025
4/21/2025;60;SEM 17;142.59;ABRIL;CALZADO;2025
4/21/2025;96;SEM 17;59.26;ABRIL;ROPA;2025
4/21/2025;144;SEM 17;183.7;ABRIL;ROPA;2025
4/21/2025;96;SEM 17;112.59;ABRIL;ROPA;2025
4/21/2025;48;SEM 17;59.26;ABRIL;ROPA;2025
4/21/2025;240;SEM 17;314.81;ABRIL;ROPA;2025
4/21/2025;60;SEM 17;50;ABRIL;CALZADO;2025
4/21/2025;48;SEM 17;106.67;ABRIL;ROPA;2025
4/21/2025;48;SEM 17;35.56;ABRIL;ROPA;2025
4/21/2025;48;SEM 17;35.56;ABRIL;ROPA;2025
4/21/2025;48;SEM 17;29.63;ABRIL;ROPA;2025
4/21/2025;48;SEM 17;29.63;ABRIL;ROPA;2025
4/21/2025;360;SEM 17;259.26;ABRIL;ROPA;2025
4/21/2025;216;SEM 17;155.56;ABRIL;ACCESORIOS;2025
4/21/2025;216;SEM 17;247.41;ABRIL;ACCESORIOS;2025
4/21/2025;12;SEM 17;38.89;ABRIL;CALZADO;2025
4/21/2025;48;SEM 17;81.11;ABRIL;CALZADO;2025
4/21/2025;180;SEM 17;100;ABRIL;BELLEZA;2025
4/21/2025;1440;SEM 17;1,546.67;ABRIL;BELLEZA;2025
4/21/2025;288;SEM 17;259.26;ABRIL;ROPA;2025
4/21/2025;360;SEM 17;203.7;ABRIL;ROPA;2025
4/21/2025;288;SEM 17;111.11;ABRIL;ROPA;2025
4/21/2025;276;SEM 17;240.74;ABRIL;ROPA;2025
4/21/2025;60;SEM 17;77.78;ABRIL;CALZADO;2025
4/21/2025;18;SEM 17;28.33;ABRIL;CALZADO;2025
4/21/2025;12;SEM 17;29.63;ABRIL;DEPORTIVA;2025
4/21/2025;12;SEM 17;29.63;ABRIL;DEPORTIVA;2025
4/21/2025;12;SEM 17;29.63;ABRIL;DEPORTIVA;2025
4/21/2025;12;SEM 17;41.48;ABRIL;DEPORTIVA;2025
4/21/2025;12;SEM 17;41.48;ABRIL;DEPORTIVA;2025
4/21/2025;12;SEM 17;41.48;ABRIL;DEPORTIVA;2025
4/21/2025;48;SEM 17;50;ABRIL;CALZADO;2025
4/21/2025;360;SEM 17;259.26;ABRIL;ROPA;2025
4/21/2025;48;SEM 17;44.44;ABRIL;CALZADO;2025
4/21/2025;30;SEM 17;54.17;ABRIL;CALZADO;2025
4/21/2025;72;SEM 17;99.26;ABRIL;ACCESORIOS;2025
4/21/2025;126;SEM 17;278.52;ABRIL;ACCESORIOS;2025
4/21/2025;60;SEM 17;111.11;ABRIL;ROPA;2025
4/21/2025;360;SEM 17;111.11;ABRIL;ROPA;2025
4/21/2025;288;SEM 17;74.07;ABRIL;ROPA;2025
4/21/2025;240;SEM 17;148.15;ABRIL;ROPA;2025
4/21/2025;26;SEM 17;38.89;ABRIL;JUGUETERIA;2025
4/21/2025;20;SEM 17;22.69;ABRIL;JUGUETERIA;2025
4/21/2025;11;SEM 17;17.5;ABRIL;JUGUETERIA;2025
4/21/2025;30;SEM 17;18.15;ABRIL;JUGUETERIA;2025
4/21/2025;18;SEM 17;19.44;ABRIL;CALZADO;2025
4/21/2025;12;SEM 17;16.2;ABRIL;CALZADO;2025
4/21/2025;48;SEM 17;22.69;ABRIL;CALZADO;2025
4/21/2025;400;SEM 17;388.89;ABRIL;INTERIOR;2025
4/21/2025;3000;SEM 17;1,166.67;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;324.07;ABRIL;INTERIOR;2025
4/21/2025;480;SEM 17;243.06;ABRIL;INTERIOR;2025
4/21/2025;360;SEM 17;243.06;ABRIL;INTERIOR;2025
4/21/2025;612;SEM 17;324.07;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;243.06;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;324.07;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;421.3;ABRIL;INTERIOR;2025
4/21/2025;480;SEM 17;307.87;ABRIL;INTERIOR;2025
4/21/2025;360;SEM 17;243.06;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;291.67;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;194.44;ABRIL;INTERIOR;2025
4/21/2025;360;SEM 17;277.78;ABRIL;ROPA;2025
4/21/2025;360;SEM 17;92.59;ABRIL;ROPA;2025
4/21/2025;216;SEM 17;185.19;ABRIL;ACCESORIOS;2025
4/21/2025;216;SEM 17;140.74;ABRIL;ACCESORIOS;2025
4/21/2025;480;SEM 17;462.22;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;480;SEM 17;274.44;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;480;SEM 17;563.33;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;480;SEM 17;541.67;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;120;SEM 17;108.33;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;120;SEM 17;144.44;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;360;SEM 17;361.11;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;180;SEM 17;144.44;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;84;SEM 17;72.22;ABRIL;CUIDADO PERSONAL;2025
4/21/2025;360;SEM 17;259.26;ABRIL;ROPA;2025
4/21/2025;72;SEM 17;96.3;ABRIL;ACCESORIOS;2025
4/21/2025;216;SEM 17;177.78;ABRIL;ACCESORIOS;2025
4/21/2025;2196;SEM 17;1,393.52;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;243.06;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;972.22;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;162.04;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;324.07;ABRIL;INTERIOR;2025
4/21/2025;360;SEM 17;421.3;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;469.91;ABRIL;INTERIOR;2025
4/21/2025;360;SEM 17;405.09;ABRIL;INTERIOR;2025
4/21/2025;600;SEM 17;324.07;ABRIL;INTERIOR;2025
4/21/2025;360;SEM 17;405.09;ABRIL;INTERIOR;2025
4/21/2025;24;SEM 17;42.96;ABRIL;ACCESORIOS;2025
4/21/2025;60;SEM 17;66.67;ABRIL;CALZADO;2025
4/21/2025;60;SEM 17;110;ABRIL;CALZADO;2025
4/21/2025;24;SEM 17;14.81;ABRIL;ACCESORIOS;2025
4/21/2025;24;SEM 17;88.89;ABRIL;ACCESORIOS;2025
4/21/2025;90;SEM 17;141.67;ABRIL;CALZADO;2025
4/21/2025;60;SEM 17;142.59;ABRIL;CALZADO;2025
4/21/2025;96;SEM 17;59.26;ABRIL;ROPA;2025
4/21/2025;144;SEM 17;183.7;ABRIL;ROPA;2025
4/21/2025;96;SEM 17;112.59;ABRIL;ROPA;2025
4/21/2025;48;SEM 17;59.26;ABRIL;ROPA;2025
4/21/2025;240;SEM 17;314.81;ABRIL;ROPA;2025
4/21/2025;60;SEM 17;50;ABRIL;CALZADO;2025
4/21/2025;48;SEM 17;106.67;ABRIL;ROPA;2025
4/21/2025;48;SEM 17;35.56;ABRIL;ROPA;2025
