No_;Tienda;Document No_;Item No_;Nombre Item;Descripción Item Ajuste;Posting Date;Cantidad;Importe Costo;Tipo;Observacion;Creado Por;SEMANA;DIVISION;TIPO DE AJUSTE;AÑO;AJUSTES;Departamento
CDI01;MEGABODEGA AEC;AJSOBRFAL-010282;C093195;SOMBRERO P/NIÑA PLAYERO;SOMBRERO P/NIÑA PLAYERO entrada producto sin saldo cdi (denis g);7/4/2026 00:00;3;115.56;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI  (QUE REALIZO SALIDA EN TOMA DE INV.SELECTIVO);AECDOMINIO\AUXILIAR3.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010282;C093196;SOMBRERO P/NIÑA PLAYERO;SOMBRERO P/NIÑA PLAYERO entrada producto sin saldo cdi (denis g);7/4/2026 00:00;1;38.52;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI  (QUE REALIZO SALIDA EN TOMA DE INV.SELECTIVO);AECDOMINIO\AUXILIAR3.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010282;C093233;SOMBRERO P/NIÑA PLAYERO;SOMBRERO P/NIÑA PLAYERO entrada producto sin saldo cdi (denis g);7/4/2026 00:00;1;41.08;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI  (QUE REALIZO SALIDA EN TOMA DE INV.SELECTIVO);AECDOMINIO\AUXILIAR3.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010282;C093241;SOMBRERO P/NIÑA PLAYERO;SOMBRERO P/NIÑA PLAYERO entrada producto sin saldo cdi (denis g);7/4/2026 00:00;1;15.39;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI  (QUE REALIZO SALIDA EN TOMA DE INV.SELECTIVO);AECDOMINIO\AUXILIAR3.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010282;C133733;SOMBRERO P/DAMA PLAYERO ;SOMBRERO P/DAMA PLAYERO  entrada producto sin saldo cdi (denis g);7/4/2026 00:00;4;394.72;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI  (QUE REALIZO SALIDA EN TOMA DE INV.SELECTIVO);AECDOMINIO\AUXILIAR3.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010282;C133735;SOMBRERO P/DAMA PLAYERO ;SOMBRERO P/DAMA PLAYERO  entrada producto sin saldo cdi (denis g);7/4/2026 00:00;6;592.09;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI  (QUE REALIZO SALIDA EN TOMA DE INV.SELECTIVO);AECDOMINIO\AUXILIAR3.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010283;C068875;SET VASOS D/VIDRIO 6PZS;SET VASOS D/VIDRIO 6PZSsin saldo en acta dañado dev Wendy D;7/4/2026 00:00;1;46.8;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN DEVOLUCIONES (DAÑADO MARZO);AECDOMINIO\AUXILIAR1.INVENTARIO;15;HOGAR;SOBRANTE-FALTANTE;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;AJSOBRFAL-010282;C129533;SET SOMBRERO+BOLSO PLAYERO P/NIÑA;SET SOMBRERO+BOLSO PLAYERO P/NIÑA entrada producto sin saldo cdi (denis g);7/4/2026 00:00;1;57.12;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI  (QUE REALIZO SALIDA EN TOMA DE INV.SELECTIVO);AECDOMINIO\AUXILIAR3.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010282;C129542;SOMBRERO P/DAMA PLAYERO;SOMBRERO P/DAMA PLAYERO entrada producto sin saldo cdi (denis g);7/4/2026 00:00;1;80.91;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI  (QUE REALIZO SALIDA EN TOMA DE INV.SELECTIVO);AECDOMINIO\AUXILIAR3.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010282;C133736;SOMBRERO P/DAMA PLAYERO ;SOMBRERO P/DAMA PLAYERO  entrada producto sin saldo cdi (denis g);7/4/2026 00:00;2;197.36;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI  (QUE REALIZO SALIDA EN TOMA DE INV.SELECTIVO);AECDOMINIO\AUXILIAR3.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010283;C165737;PLATO SECO MELAMINA #9;PLATO SECO MELAMINA #9sin saldo en acta dañado dev Wendy D;7/4/2026 00:00;1;6.45;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN DEVOLUCIONES (DAÑADO MARZO);AECDOMINIO\AUXILIAR1.INVENTARIO;15;HOGAR;SOBRANTE-FALTANTE;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;AJSOBRFAL-010284;C210087;SET CUBETA+ACCESORIOS DE PLAYA;SET CUBETA+ACCESORIOS DE PLAYA sobrante detec en recepcion (Jose E);7/4/2026 00:00;36;1297.4;POS;AJUSTE DE ENTRADA DE PRODUCTOS SOBRANTES DETECTADO EN EL AREA DE ( RECEPCION, DEPTO AJUSTES Y RECLAMOS);AECDOMINIO\AUXILIAR4.INVENTARIO;15;JUGUETERIA;SOBRANTE-FALTANTE;2026;1;AJUSTES Y RECLAMOS
CDI01;MEGABODEGA AEC;AJSOBRFAL-010293;C171809;ESPEJO D/MANO T/LLAVERO;ESPEJO D/MANO T/LLAVERO se realizo entrada en negtienda al cruce de codigo (Denis G);11/4/2026 00:00;-21;-491.12;NEG;AJUSTE DE SALIDA DE PRODUCTO CRUZADO EN CDI ( SE REALIZO ENTRADA EN NEGTIENDA AL CRUCE DE CODIGO, DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;BELLEZA;SOBRANTE-FALTANTE;2026;1;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010298;C078182;MASCARILLA P/PIES USHAS MILD;MASCARILLA P/PIES USHAS MILD sin saldo para depletar y enviar a P/V (Denis G);11/4/2026 00:00;1;16.26;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (PARA DEPLETAR, Y ENVIAR A P/V. DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;BELLEZA;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010299;C093764;TOALLA D/BAÑO P/BEBE;TOALLA D/BAÑO P/BEBE sin saldo(se realizo salida en toma de inv.selectivo)Denis G;11/4/2026 00:00;1;94.97;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (SE REALIZO SALIDA EN TOMA DE INV.SELECTIVO, DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;BEBE;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010299;C128971;BOMBA P/INFLAR PISCINA 110V;BOMBA P/INFLAR PISCINA 110V sin saldo(se realizo salida en toma de inv.selectivo)Denis G;11/4/2026 00:00;3;343.19;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (SE REALIZO SALIDA EN TOMA DE INV.SELECTIVO, DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010299;C150729;TOALLA D/BAÑO P/BEBE NIÑO 60X120CM PAW PATROL;TOALLA D/BAÑO P/BBE NIÑO 60X120CM PAW PATROL sin saldo(se realizo salid en toma de inv.selecti)Denis;11/4/2026 00:00;6;250.85;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (SE REALIZO SALIDA EN TOMA DE INV.SELECTIVO, DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;BEBE;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010299;C169245;PAÑAL P/BEBE IMPERMEABLE;PAÑAL P/BEBE IMPERMEABLE sin saldo(se realizo salida en toma de inv.selectivo)Denis G;11/4/2026 00:00;24;623.91;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (SE REALIZO SALIDA EN TOMA DE INV.SELECTIVO, DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;BEBE;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010282;C093238;SOMBRERO P/DAMA PLAYERO;SOMBRERO P/DAMA PLAYERO entrada producto sin saldo cdi (denis g);7/4/2026 00:00;1;56.47;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI  (QUE REALIZO SALIDA EN TOMA DE INV.SELECTIVO);AECDOMINIO\AUXILIAR3.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010282;C093242;SOMBRERO P/NIÑA PLAYERO;SOMBRERO P/NIÑA PLAYERO entrada producto sin saldo cdi (denis g);7/4/2026 00:00;1;15.39;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI  (QUE REALIZO SALIDA EN TOMA DE INV.SELECTIVO);AECDOMINIO\AUXILIAR3.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010282;C104940;SOMBRERO P/DAMA PLAYERO;SOMBRERO P/DAMA PLAYERO entrada producto sin saldo cdi (denis g);7/4/2026 00:00;1;51.21;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI  (QUE REALIZO SALIDA EN TOMA DE INV.SELECTIVO);AECDOMINIO\AUXILIAR3.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010282;C128256;SOMBRERO P/DAMA PLAYERO;SOMBRERO P/DAMA PLAYERO entrada producto sin saldo cdi (denis g);7/4/2026 00:00;4;202.4;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI  (QUE REALIZO SALIDA EN TOMA DE INV.SELECTIVO);AECDOMINIO\AUXILIAR3.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010282;C129531;SET SOMBRERO+BOLSO PLAYERO P/NIÑA;SET SOMBRERO+BOLSO PLAYERO P/NIÑA entrada producto sin saldo cdi (denis g);7/4/2026 00:00;3;185.67;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI  (QUE REALIZO SALIDA EN TOMA DE INV.SELECTIVO);AECDOMINIO\AUXILIAR3.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010282;C129539;SOMBRERO P/DAMA PLAYERO;SOMBRERO P/DAMA PLAYERO entrada producto sin saldo cdi (denis g);7/4/2026 00:00;5;214.25;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI  (QUE REALIZO SALIDA EN TOMA DE INV.SELECTIVO);AECDOMINIO\AUXILIAR3.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010283;498251;JABON BARRA PALMOLIVE 120G JALEA REAL YOGHURT;JABON BARRA PALMOLIVE 120G JALEA REAL YOGHURT sin saldo en acta dañado dev Wendy D;7/4/2026 00:00;19;307.49;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN DEVOLUCIONES (DAÑADO MARZO);AECDOMINIO\AUXILIAR1.INVENTARIO;15;CUIDADO PERSONAL;SOBRANTE-FALTANTE;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;AJSOBRFAL-010285;C204843;BRILLO LABIAL TRANSPARENTE;BRILLO LABIAL TRANSPARENTE faltan.de referncia (Entrada C205875)(Carlos S);7/4/2026 00:00;-1440;-11132.89;NEG;AJUSTE DE SALIDA DE PRODUCTOS POR FALTANTE DE REFERENCIAS (DEPTO AJUSTES Y RECLAMOS);AECDOMINIO\AUXILIAR4.INVENTARIO;15;BELLEZA;SOBRANTE-FALTANTE;2026;1;AJUSTES Y RECLAMOS
CDI01;MEGABODEGA AEC;AJSOBRFAL-010287;C204360;ZAPATILLAS P/NIÑA INF DEP;ZAPATILLAS P/NIÑA INF DEP falta. de referencia (Entra. al C208609)(Fredy M);7/4/2026 00:00;-60;-8371.17;NEG;AJUSTE DE SALIDA DE PRODUCTOS POR FALTANTE DE REFERENCIAS (DEPTO AJUSTES Y RECLAMOS);AECDOMINIO\AUXILIAR4.INVENTARIO;15;CALZADO;SOBRANTE-FALTANTE;2026;1;AJUSTES Y RECLAMOS
CDI01;MEGABODEGA AEC;AJSOBRFAL-010294;263775;PACK TOBILLERAS P/NIÑA INF 3PZS;PACK TOBILLERAS P/NIÑA INF 3PZS cruce de codigos (Entrd. al 263776)(Denis G);11/4/2026 00:00;-204;-2389.09;NEG;AJUSTE DE SALIDA DE PRODUCTO CRUZADO EN CDI ( DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;INTERIOR DETALLE;SOBRANTE-FALTANTE;2026;1;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010298;480797;PISCINA ARCO IRIS 3AROS 168X38;PISCINA ARCO IRIS 3AROS 168X38 sin saldo para depletar y enviar a P/V (Denis G);11/4/2026 00:00;3;740.13;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (PARA DEPLETAR, Y ENVIAR A P/V. DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010298;C136243;JEANS P/NIÑO INF CARGO;JEANS P/NIÑO INF CARGO sin saldo para depletar y enviar a P/V (Denis G);11/4/2026 00:00;1;174.54;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (PARA DEPLETAR, Y ENVIAR A P/V. DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;ROPA;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010286;C205875;BRILLO LABIAL TRANSPARENTE;BRILLO LABIAL TRANSPARENTE por complemento (Salida C204843)(Carlos S);7/4/2026 00:00;1440;11093.31;POS;AJUSTE DE ENTRADA DE PRODUCTOS POR COMPLEMENTO (DEPTO AJUSTES Y RECLAMOS);AECDOMINIO\AUXILIAR4.INVENTARIO;15;BELLEZA;SOBRANTE-FALTANTE;2026;1;AJUSTES Y RECLAMOS
CDI01;MEGABODEGA AEC;AJSOBRFAL-010289;279576;TELA;TELA producto que se utilizo para hacer fajas (autorizado gerencia);7/4/2026 00:00;-403;-10899.32;NEG;AJUSTE DE SALIDA DE PRODUCTOS QUE SE UTILIZARA PARA ( HACER FAJA AUTORIZADO POR GERENCIA) ;AECDOMINIO\AUXILIAR3.INVENTARIO;15;TELA;SOBRANTE-FALTANTE;2026;1;AJUSTES Y RECLAMOS
CDI01;MEGABODEGA AEC;AJSOBRFAL-010296;C136635;PACK CALCETAS P/HOMBRE ALTAS COLORES 3PZS;PACK CALCETAS P/HOMBRE ALTAS COLORES 3PZS cruce de codigo(Entrd. al C136634)(Denis G);11/4/2026 00:00;-800;-12902.96;NEG;AJUSTE DE SALIDA DE PRODUCTO CRUZADO EN CDI ( DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;INTERIOR DETALLE;SOBRANTE-FALTANTE;2026;1;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010298;C073245;SET GANCHOS+COLAS P/NIÑA;SET GANCHOS+COLAS P/NIÑA sin saldo para depletar y enviar a P/V (Denis G);11/4/2026 00:00;2;15.66;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (PARA DEPLETAR, Y ENVIAR A P/V. DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;ACCESORIOS;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010298;C133781;LENTES D/SOL P/HOMBRE;LENTES D/SOL P/HOMBRE sin saldo para depletar y enviar a P/V (Denis G);11/4/2026 00:00;1;31.28;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (PARA DEPLETAR, Y ENVIAR A P/V. DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;ACCESORIOS;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010298;C137861;SHORTS P/HOMBRE PLAYERO TELA;SHORTS P/HOMBRE PLAYERO TELA sin saldo para depletar y enviar a P/V (Denis G);11/4/2026 00:00;1;104.56;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (PARA DEPLETAR, Y ENVIAR A P/V. DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;ROPA;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010298;C141631;VESTIDO P/BEBE NIÑA S/M FORMAL ;VESTIDO P/BEBE NIÑA S/M FORMAL sin saldo para depletar y enviar a P/V (Denis G);11/4/2026 00:00;1;108.92;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (PARA DEPLETAR, Y ENVIAR A P/V. DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;ROPA;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010298;C144318;BLUSA P/DAMA S/M ALGODÓN;BLUSA P/DAMA S/M ALGODÓN sin saldo para depletar y enviar a P/V (Denis G);11/4/2026 00:00;1;46.37;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (PARA DEPLETAR, Y ENVIAR A P/V. DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;ROPA;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010298;C144558;VESTIDO P/NIÑA JUV M/C CASUAL;VESTIDO P/NIÑA JUV M/C CASUAL sin saldo para depletar y enviar a P/V (Denis G);11/4/2026 00:00;1;66.03;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (PARA DEPLETAR, Y ENVIAR A P/V. DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;ROPA;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010298;C150796;ARITOS P/DAMA COBRE;ARITOS P/DAMA COBRE sin saldo para depletar y enviar a P/V (Denis G);11/4/2026 00:00;11;267.33;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (PARA DEPLETAR, Y ENVIAR A P/V. DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;ACCESORIOS;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010298;C158118;MASCARILLA P/PIES ROSE;MASCARILLA P/PIES ROSE sin saldo para depletar y enviar a P/V (Denis G);11/4/2026 00:00;2;25.66;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (PARA DEPLETAR, Y ENVIAR A P/V. DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;BELLEZA;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010298;C195464;CHANCLETAS P/NIÑO PRE-JUV D/METER;CHANCLETAS P/NIÑO PRE-JUV D/METER sin saldo para depletar y enviar a P/V (Denis G);11/4/2026 00:00;3;133.62;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (PARA DEPLETAR, Y ENVIAR A P/V. DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;CALZADO PLASTICO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010299;C157279;INFLADOR 110V;INFLADOR 110V sin saldo(se realizo salida en toma de inv.selectivo)Denis G;11/4/2026 00:00;6;536.56;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (SE REALIZO SALIDA EN TOMA DE INV.SELECTIVO, DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;VERANO;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010299;C159142;ALMOHADA P/BEBE;ALMOHADA P/BEBE sin saldo(se realizo salida en toma de inv.selectivo)Denis G;11/4/2026 00:00;12;507.34;POS;AJUSTE DE ENTRADA DE PRODUCTOS SIN SALDO EN CDI (SE REALIZO SALIDA EN TOMA DE INV.SELECTIVO, DEPTO DE INV.FISICO);AECDOMINIO\AUXILIAR4.INVENTARIO;15;BEBE;SOBRANTE-FALTANTE;2026;0;INVENTARIO FISICO (SIN SALDO)
CDI01;MEGABODEGA AEC;AJSOBRFAL-010304;C210974;SET VASOS ACRILICOS 4PZS;SET VASOS ACRILICOS 4PZS detec. recepcion Hugo JImenez;14/4/2026 00:00;96;1738.96;POS;AJUSTE DE ENTRADA DE PRODUCTOS SOBRANTES DETECTADO EN EL AREA DE RECEPCION (DEPTO. AJUSTES Y RECLAMOS);AECDOMINIO\AUXILIAR1.INVENTARIO;16;HOGAR;SOBRANTE-FALTANTE;2026;1;AJUSTES Y RECLAMOS
CDI01;MEGABODEGA AEC;AJSOBRFAL-010305;C145466;PELOTA D/FUTBOL #3;PELOTA D/FUTBOL #3 falt. de referencia Jose Escobar ;14/4/2026 00:00;-1;-150.81;NEG;AJUSTE DE SALIDA DE PRODUCTOS POR FALTANTE DE REFERENCIAS (DEPTO. AUSTES Y RECLAMOS);AECDOMINIO\AUXILIAR1.INVENTARIO;16;DEPORTIVA;SOBRANTE-FALTANTE;2026;1;AJUSTES Y RECLAMOS
CDI01;MEGABODEGA AEC;AJSOBRFAL-010308;C210847;SET VASOS PLASTICOS 4PZS;SET VASOS PLASTICOS 4PZS complemento Hugo J (salida C211030);14/4/2026 00:00;300;3882.78;POS;AJUSTE DE ENTRADA DE PRODUCTOS POR COMPLEMENTO (DEPTO. AUSTES Y RECLAMOS);AECDOMINIO\AUXILIAR1.INVENTARIO;16;HOGAR;SOBRANTE-FALTANTE;2026;1;AJUSTES Y RECLAMOS
CDI01;MEGABODEGA AEC;AJSOBRFAL-010311;384365;PLATO SOPERO MELAMINA #7;PLATO SOPERO MELAMINA #7 sin saldo de producto dañado (Celvin A);14/4/2026 00:00;1;19.43;POS;AJUSTE DE ENTRADA DE PRODUCTO SIN SALDO EN CDI (PRODUCTO DAÑADO, DEPTO AJUSTES Y RECLAMOS);AECDOMINIO\AUXILIAR4.INVENTARIO;16;HOGAR;SOBRANTE-FALTANTE;2026;1;AJUSTES Y RECLAMOS
CDI01;MEGABODEGA AEC;AJSOBRFAL-010311;C152083;PLATO HONDO MELAMINA 9;PLATO HONDO MELAMINA 9 sin saldo de producto dañado (Celvin A);14/4/2026 00:00;1;11.06;POS;AJUSTE DE ENTRADA DE PRODUCTO SIN SALDO EN CDI (PRODUCTO DAÑADO, DEPTO AJUSTES Y RECLAMOS);AECDOMINIO\AUXILIAR4.INVENTARIO;16;HOGAR;SOBRANTE-FALTANTE;2026;0;AJUSTES Y RECLAMOS
CDI01;MEGABODEGA AEC;AJSOBRFAL-010318;C180901;MALETA #20;MALETA #20 sobrante detec. en recepcion (Jose Escobar);15/4/2026 00:00;1;180.7;POS;AJUSTE DE ENTRADA DE PRODUCTOS SOBRANTES DETECTADO EN EL AREA DE (RECEPCION, DEPTO AJUSTES Y RECLAMOS);AECDOMINIO\AUXILIAR4.INVENTARIO;16;HOGAR;SOBRANTE-FALTANTE;2026;1;AJUSTES Y RECLAMOS
CDI01;MEGABODEGA AEC;AJSOBRFAL-010319;C206510;BLUSA P/DAMA M/C ALGODON;BLUSA P/DAMA M/C ALGODON sobrante detec. en recepcion (Ever O);15/4/2026 00:00;72;7677.08;POS;AJUSTE DE ENTRADA DE PRODUCTOS SOBRANTES DETECTADO EN EL AREA DE (RECEPCION, DEPTO AJUSTES Y RECLAMOS);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ROPA;SOBRANTE-FALTANTE;2026;1;AJUSTES Y RECLAMOS
CDI01;MEGABODEGA AEC;AJSOBRFAL-010322;C202107;MINI CARTERA P/DAMA D/CRUZAR;MINI CARTERA P/DAMA D/CRUZAR por complemento (Sali. al C202106)(Hugo J);16/4/2026 00:00;74;8054.98;POS;AJUSTE DE ENTRADA DE PRODUCTOS POR COMPLEMENTO (DEPTO AJUSTES YRECLAMOS);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ACCESORIOS;SOBRANTE-FALTANTE;2026;1;AJUSTES Y RECLAMOS
CDI01;MEGABODEGA AEC;AJSOBRFAL-010324;C212360;TOALLITAS REMOVEDOR DE MAQUILLAJE 30UND BABY POWDE;TOALLITAS REMOVEDOR DE MAQUILLAJE 30UND BABY POWDE por complemento (Sali. al 469038)(Hugo J);16/4/2026 00:00;432;9793.07;POS;AJUSTE DE ENTRADA DE PRODUCTOS POR COMPLEMENTO (DEPTO AJUSTES YRECLAMOS);AECDOMINIO\AUXILIAR4.INVENTARIO;16;CUIDADO PERSONAL;SOBRANTE-FALTANTE;2026;1;AJUSTES Y RECLAMOS
